MKT_TP_CODE	SCR_CODE	SCR_NM	ENSCR_NM	TRDUNIT	MONEYTYPE	CAPITAL	CIRCULATSTOCK	ASSETSPERSHARE	LSTINCPERSHARE	CURINCPERSHARE	VOL_BASE_RATIO	RECTIME
1	124278	13渝双桥		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124279	13海拉尔		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124280	13通经开		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124281	13石地产		10	0	2200000000	2200000000	0	0	0	0	20160307172321
1	124283	13武新港		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124284	13琼洋浦		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124286	13海航债		10	0	1150000000	1150000000	0	0	0	0	20160307172321
1	124288	13光谷联		10	0	600000000	600000000	0	0	0	0	20160307172321
1	124289	13丽城投		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124290	13长轨交		10	0	2500000000	2500000000	0	0	0	0	20160307172321
1	124291	13兖城投		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124292	13溧城建		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124293	13农六师		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124294	13苏华靖		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124295	13宁铁路		10	0	1300000000	1300000000	0	0	0	0	20160307172321
1	124296	13盛江泉		10	0	600000000	600000000	0	0	0	0	20160307172321
1	124297	13桐乡投		10	0	1300000000	1300000000	0	0	0	0	20160307172321
1	124298	13临汾投		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124299	13西经开		10	0	600000000	600000000	0	0	0	0	20160307172321
1	124300	13云投控		10	0	700000000	700000000	0	0	0	0	20160307172321
1	124301	13日照债		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124302	12桂交投		10	0	2000000000	2000000000	0	0	0	0	20160307172321
1	124303	13咸荣盛		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124304	13合川投		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124305	13瓦国资		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124306	13鄂三宁		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124307	13安经开		10	0	600000000	600000000	0	0	0	0	20160307172321
1	124308	13眉宏大		10	0	1600000000	1600000000	0	0	0	0	20160307172321
1	124309	13弘燃气		10	0	700000000	700000000	0	0	0	0	20160307172321
1	124310	13洪水利		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124311	13弘湘资		10	0	1600000000	1600000000	0	0	0	0	20160307172321
1	124312	13景德镇		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124313	13苏家屯		10	0	1300000000	1300000000	0	0	0	0	20160307172321
1	124314	13筑铁路		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124315	13瓯交投		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124316	13新郑投		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124317	13华发集		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124318	13滨城投		10	0	1100000000	1100000000	0	0	0	0	20160307172321
1	124319	13昌国资		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124321	13岳城投		10	0	1800000000	1800000000	0	0	0	0	20160307172321
1	124322	13南城发		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124323	13新天治		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124324	13白银城		10	0	1300000000	1300000000	0	0	0	0	20160307172321
1	124325	13京生物		10	0	600000000	600000000	0	0	0	0	20160307172321
1	124326	13郑建投		10	0	700000000	700000000	0	0	0	0	20160307172321
1	124327	13中电投		10	0	2000000000	2000000000	0	0	0	0	20160307172321
1	124328	13渝鸿业		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124329	PR惠国投		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124330	13龙工贸		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124332	13湘振湘		10	0	1800000000	1800000000	0	0	0	0	20160307172321
1	124333	13铜城建		10	0	1600000000	1600000000	0	0	0	0	20160307172321
1	124334	13博国资		10	0	900000000	900000000	0	0	0	0	20160307172321
1	124335	13海国资		10	0	1600000000	1600000000	0	0	0	0	20160307172321
1	124336	13渝地产		10	0	1800000000	1800000000	0	0	0	0	20160307172321
1	124337	13铜建投		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124338	13闽经开		10	0	1800000000	1800000000	0	0	0	0	20160307172321
1	124339	13渝城投		10	0	2200000000	2200000000	0	0	0	0	20160307172321
1	124340	13张保债		10	0	1100000000	1100000000	0	0	0	0	20160307172321
1	124341	13吐番资		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124342	13黔南资		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124343	13阳江债		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124344	13沪南房		10	0	400000000	400000000	0	0	0	0	20160307172321
1	124345	13京煤债		10	0	1400000000	1400000000	0	0	0	0	20160307172321
1	124346	13乳国资		10	0	1300000000	1300000000	0	0	0	0	20160307172321
1	124347	13石建投		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124348	13京谷财		10	0	600000000	600000000	0	0	0	0	20160307172321
1	124349	13福东海		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124351	13克州债		10	0	900000000	900000000	0	0	0	0	20160307172321
1	124352	13平凉债		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124353	13商洛01		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124354	13商洛02		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124355	13洼城投		10	0	1300000000	1300000000	0	0	0	0	20160307172321
1	124356	13珠汇华		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124358	13蚌城投		10	0	1600000000	1600000000	0	0	0	0	20160307172321
1	124359	PR三明投		10	0	1800000000	1800000000	0	0	0	0	20160307172321
1	124360	13成阿债		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124361	13京科城		10	0	1100000000	1100000000	0	0	0	0	20160307172321
1	124362	13钦滨海		10	0	900000000	900000000	0	0	0	0	20160307172321
1	124363	13郑投资		10	0	1800000000	1800000000	0	0	0	0	20160307172321
1	124364	13临尧都		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124365	13昌润债		10	0	600000000	600000000	0	0	0	0	20160307172321
1	124366	13汇丰投		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124367	13锡城发		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124368	13郑交投		10	0	1800000000	1800000000	0	0	0	0	20160307172321
1	124369	13吴城投		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124370	13虞新区		10	0	1800000000	1800000000	0	0	0	0	20160307172321
1	124371	14北辰发		10	0	1300000000	1300000000	0	0	0	0	20160307172321
1	124372	09海投债		10	0	600000000	480000000	0	0	0	0	20160307172321
1	124373	13平天湖		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124374	13塔国资		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124375	13鄂供销		10	0	600000000	600000000	0	0	0	0	20160307172321
1	124376	13渝物流		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124377	13渝碚城		10	0	900000000	900000000	0	0	0	0	20160307172321
1	124378	13湘九华		10	0	1800000000	1800000000	0	0	0	0	20160307172321
1	124379	13许投资		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124380	13曹妃甸		10	0	2000000000	2000000000	0	0	0	0	20160307172321
1	124381	09衡城投		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124382	10云建工		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124383	10开元旅		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124384	13雅发投		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124385	13龙岩汇		10	0	1100000000	1100000000	0	0	0	0	20160307172321
1	124386	13新沂债		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124387	13湛基投		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124388	13任城债		10	0	600000000	600000000	0	0	0	0	20160307172321
1	124389	13资水务		10	0	1800000000	1800000000	0	0	0	0	20160307172321
1	124390	13葫岛01		10	0	1400000000	1400000000	0	0	0	0	20160307172321
1	124391	13葫岛02		10	0	400000000	400000000	0	0	0	0	20160307172321
1	124392	13荆门投		10	0	1600000000	1600000000	0	0	0	0	20160307172321
1	124393	13连顺兴		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124394	13永城投		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124395	13堰城投		10	0	1600000000	1600000000	0	0	0	0	20160307172321
1	124396	13姜发展		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124397	13郫国投		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124398	13株城发		10	0	2000000000	2000000000	0	0	0	0	20160307172321
1	124399	13郴高科		10	0	1800000000	1800000000	0	0	0	0	20160307172321
1	124400	13渝双福		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124401	13冀广网		10	0	300000000	300000000	0	0	0	0	20160307172321
1	124402	13丹投01		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124403	13丹投02		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124404	13怀化工		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124405	13宝工债		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124406	13荆经开		10	0	400000000	400000000	0	0	0	0	20160307172321
1	124407	13泰州债		10	0	1800000000	1800000000	0	0	0	0	20160307172321
1	124408	13宛城投		10	0	1800000000	1800000000	0	0	0	0	20160307172321
1	124409	13宿城投		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124410	13国网03		10	0	5000000000	5000000000	0	0	0	0	20160307172321
1	124411	13国网04		10	0	5000000000	5000000000	0	0	0	0	20160307172321
1	124412	13金利源		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124413	13寿城投		10	0	480000000	480000000	0	0	0	0	20160307172321
1	124415	13鄂投01		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124416	13鄂投02		10	0	2500000000	2500000000	0	0	0	0	20160307172321
1	124417	13江高新		10	0	950000000	950000000	0	0	0	0	20160307172321
1	124418	13永利债		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124419	13乌兰察		10	0	2000000000	2000000000	0	0	0	0	20160307172321
1	124420	13盐国资		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124421	13海新区		10	0	1300000000	1300000000	0	0	0	0	20160307172321
1	124422	13崇明债		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124423	13宜环科		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124424	13柳东城		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124425	13平国资		10	0	1300000000	1300000000	0	0	0	0	20160307172321
1	124426	13澄港城		10	0	650000000	650000000	0	0	0	0	20160307172321
1	124427	13临河债		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124428	13粤垦债		10	0	1300000000	1300000000	0	0	0	0	20160307172321
1	124429	13亭公投		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124430	14城阳债		10	0	1400000000	1400000000	0	0	0	0	20160307172321
1	124431	13普兰01		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124432	13襄建投		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124433	PR沪闵行		10	0	1600000000	1600000000	0	0	0	0	20160307172321
1	124434	13渝豪江		10	0	700000000	700000000	0	0	0	0	20160307172321
1	124435	13邯城投		10	0	1800000000	1800000000	0	0	0	0	20160307172321
1	124436	13海旅业		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124437	13津静海		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124438	13冶城投		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124439	13六安01		10	0	600000000	600000000	0	0	0	0	20160307172321
1	124440	13宁德投		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124441	13库车01		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124442	13武威01		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124443	13黔投01		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124444	13六安02		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124445	13泰成兴		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124446	13即墨债		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124448	13大理01		10	0	400000000	400000000	0	0	0	0	20160307172321
1	124449	13常滨湖		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124450	13周口01		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124451	13濮建投		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124452	13府谷债		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124453	13秦开01		10	0	700000000	700000000	0	0	0	0	20160307172321
1	124454	13武清01		10	0	600000000	600000000	0	0	0	0	20160307172321
1	124455	13越都债		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124456	13闽投债		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124457	13河池投		10	0	1100000000	1100000000	0	0	0	0	20160307172321
1	124458	13镇投01		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124459	13随州01		10	0	300000000	300000000	0	0	0	0	20160307172321
1	124460	13忻州01		10	0	600000000	600000000	0	0	0	0	20160307172321
1	124461	13清远债		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124462	13海财01		10	0	300000000	300000000	0	0	0	0	20160307172321
1	124463	13津住宅		10	0	700000000	700000000	0	0	0	0	20160307172321
1	124464	13天易01		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124465	13黄冈01		10	0	1600000000	1600000000	0	0	0	0	20160307172321
1	124466	13邕城投		10	0	900000000	900000000	0	0	0	0	20160307172321
1	124467	13锦州01		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124468	13丰城01		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124469	13格尔木		10	0	1400000000	1400000000	0	0	0	0	20160307172321
1	124470	13赣开01		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124471	13宁海01		10	0	400000000	400000000	0	0	0	0	20160307172321
1	124472	13海西州		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124474	14怀化01		10	0	300000000	300000000	0	0	0	0	20160307172321
1	124475	13沈湖01		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124477	14滨高新		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124478	14仪征债		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124479	14丰城01		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124480	14东台01		10	0	600000000	600000000	0	0	0	0	20160307172321
1	124481	13镇投02		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124482	14京华远		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124483	09渝地产		10	0	2300000000	2300000000	0	0	0	0	20160307172321
1	124485	14苏沿海		10	0	700000000	700000000	0	0	0	0	20160307172321
1	124486	14锦州01		10	0	200000000	200000000	0	0	0	0	20160307172321
1	124487	14邵城投		10	0	1800000000	1800000000	0	0	0	0	20160307172321
1	124488	14吴兴南		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124489	14融强01		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124490	14首开01		10	0	650000000	650000000	0	0	0	0	20160307172321
1	124491	14皋开债		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124492	14江夏投		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124493	14伊宁债		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124494	14迁安01		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124495	14晟晏债		10	0	640000000	640000000	0	0	0	0	20160307172321
1	124496	13丰城02		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124497	14扬化工		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124498	14金资01		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124499	13沈湖02		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124500	13鹏铁02		10	0	3000000000	3000000000	0	0	0	0	20160307172321
1	124501	14皋沿江		10	0	1300000000	1300000000	0	0	0	0	20160307172321
1	124502	14宏财01		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124504	PR鹰投债		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124505	14嘉市镇		10	0	900000000	900000000	0	0	0	0	20160307172321
1	124507	14潍滨城		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124508	14滕州02		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124509	14湘潭新		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124510	13赣开02		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124511	14赣开投		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124512	11三门投		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124513	14铜旅游		10	0	1500000000	1500000000	0	0	0	0	20160307172321
1	124514	14六开投		10	0	1600000000	1600000000	0	0	0	0	20160307172321
1	124515	14云路桥		10	0	350000000	350000000	0	0	0	0	20160307172321
1	124516	14泉高新		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124517	14怀化02		10	0	700000000	700000000	0	0	0	0	20160307172321
1	124518	13忻州02		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124519	14淮新01		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124520	14太资债		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124521	14泉港债		10	0	900000000	900000000	0	0	0	0	20160307172321
1	124522	14连普湾		10	0	2500000000	2500000000	0	0	0	0	20160307172321
1	124523	14开城投		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124524	13黔投02		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124525	14毕开源		10	0	1300000000	1300000000	0	0	0	0	20160307172321
1	124526	14邹平债		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124527	14榆神债		10	0	2300000000	2300000000	0	0	0	0	20160307172321
1	124528	14粤云浮		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124529	14泉台商		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124530	14海开01		10	0	700000000	700000000	0	0	0	0	20160307172321
1	124531	14海开02		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124532	14甘公01		10	0	2500000000	2500000000	0	0	0	0	20160307172321
1	124533	14酒经投		10	0	1600000000	1600000000	0	0	0	0	20160307172321
1	124534	14渝中债		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124535	14眉山资		10	0	1400000000	1400000000	0	0	0	0	20160307172321
1	124536	14莱开投		10	0	1300000000	1300000000	0	0	0	0	20160307172321
1	124537	14伊财通		10	0	1600000000	1600000000	0	0	0	0	20160307172321
1	124538	14麓城投		10	0	600000000	600000000	0	0	0	0	20160307172321
1	124539	14富阳01		10	0	500000000	500000000	0	0	0	0	20160307172321
1	124540	14汉车都		10	0	2000000000	2000000000	0	0	0	0	20160307172321
1	124541	14文城投		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124542	14陆嘴01		10	0	1600000000	1600000000	0	0	0	0	20160307172321
1	124543	14临港控		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124544	14锦州02		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124545	14双水01		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124546	14丰城02		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124547	14海安债		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124548	14裕峰债		10	0	900000000	900000000	0	0	0	0	20160307172321
1	124549	14新滨江		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124550	14桃城投		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124551	14长兴经		10	0	1300000000	1300000000	0	0	0	0	20160307172321
1	124552	14如金鑫		10	0	900000000	900000000	0	0	0	0	20160307172321
1	124553	14佳城投		10	0	1300000000	1300000000	0	0	0	0	20160307172321
1	124554	14威楠科		10	0	600000000	600000000	0	0	0	0	20160307172321
1	124555	14余城建		10	0	1300000000	1300000000	0	0	0	0	20160307172321
1	124556	14余经开		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124557	13天易02		10	0	700000000	700000000	0	0	0	0	20160307172321
1	124558	14宏桥01		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124559	14冶城投		10	0	600000000	600000000	0	0	0	0	20160307172321
1	124560	13大理02		10	0	400000000	400000000	0	0	0	0	20160307172321
1	124561	14汾湖债		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124562	14富蕴资		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124563	14吉铁投		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124564	14兴安盟		10	0	1300000000	1300000000	0	0	0	0	20160307172321
1	124565	14庆城投		10	0	2300000000	2300000000	0	0	0	0	20160307172321
1	124566	14潭两型		10	0	1200000000	1200000000	0	0	0	0	20160307172321
1	124567	14扬开发		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124568	14株国投		10	0	800000000	800000000	0	0	0	0	20160307172321
1	124569	14嘉经投		10	0	900000000	900000000	0	0	0	0	20160307172321
1	124570	14首开02		10	0	1000000000	1000000000	0	0	0	0	20160307172321
1	124571	14高新投		10	0	410000000	410000000	0	0	0	0	20160307172322
1	124572	14遂川中		10	0	1000000000	1000000000	0	0	0	0	20160307172322
1	124573	14龙岩城		10	0	800000000	800000000	0	0	0	0	20160307172322
1	124574	14攀国投		10	0	600000000	600000000	0	0	0	0	20160307172322
1	124575	14汕投资		10	0	1800000000	1800000000	0	0	0	0	20160307172322
1	124576	11滇铁投		10	0	1000000000	1000000000	0	0	0	0	20160307172322
1	124577	14甬广聚		10	0	1200000000	1200000000	0	0	0	0	20160307172322
1	124578	14青莱西		10	0	1000000000	1000000000	0	0	0	0	20160307172322
1	124579	09建发债		10	0	630000000	630000000	0	0	0	0	20160307172322
1	124580	14淮开控		10	0	1300000000	1300000000	0	0	0	0	20160307172322
1	124581	13黄冈02		10	0	400000000	400000000	0	0	0	0	20160307172322
1	124582	14廊经开		10	0	1000000000	1000000000	0	0	0	0	20160307172322
1	124583	14津房信		10	0	1000000000	1000000000	0	0	0	0	20160307172322
1	124584	14天能01		10	0	400000000	400000000	0	0	0	0	20160307172322
1	124585	14南网债		10	0	5000000000	5000000000	0	0	0	0	20160307172322
1	124586	14陆嘴02		10	0	1000000000	1000000000	0	0	0	0	20160307172322
1	124587	14阜阳01		10	0	800000000	800000000	0	0	0	0	20160307172322
1	124588	14济宁债		10	0	1800000000	1800000000	0	0	0	0	20160307172322
1	124589	14海晋交		10	0	900000000	900000000	0	0	0	0	20160307172322
1	124590	13武清02		10	0	2000000000	2000000000	0	0	0	0	20160307172322
1	124591	14长土开		10	0	1800000000	1800000000	0	0	0	0	20160307172322
1	124592	14并国投		10	0	2000000000	2000000000	0	0	0	0	20160307172322
1	124593	14相城投		10	0	1500000000	1500000000	0	0	0	0	20160307172322
1	124594	14潍东方		10	0	1000000000	1000000000	0	0	0	0	20160307172322
1	124595	14涪陵债		10	0	1200000000	1200000000	0	0	0	0	20160307172322
1	124596	14长影债		10	0	600000000	600000000	0	0	0	0	20160307172322
1	124597	14海资01		10	0	800000000	800000000	0	0	0	0	20160307172322
1	124598	14济城投		10	0	1600000000	1600000000	0	0	0	0	20160307172322
1	124599	14西保01		10	0	1000000000	1000000000	0	0	0	0	20160307172322
1	124600	14贵水01		10	0	1000000000	1000000000	0	0	0	0	20160307172322
1	124601	14唐城债		10	0	1800000000	1800000000	0	0	0	0	20160307172322
1	124602	14国网01		10	0	5000000000	5000000000	0	0	0	0	20160307172322
1	124603	14国网02		10	0	5000000000	5000000000	0	0	0	0	20160307172322
1	124604	14富阳02		10	0	800000000	800000000	0	0	0	0	20160307172322
1	124605	14温高01		10	0	600000000	600000000	0	0	0	0	20160307172322
1	124606	14菏泽债		10	0	700000000	700000000	0	0	0	0	20160307172322
1	124607	14津环城		10	0	1800000000	1800000000	0	0	0	0	20160307172322
1	124608	14句容福		10	0	1200000000	1200000000	0	0	0	0	20160307172322
1	124609	14常德投		10	0	1700000000	1700000000	0	0	0	0	20160307172322
1	124610	14云铁投		10	0	1400000000	1400000000	0	0	0	0	20160307172322
1	124611	14阜阳02		10	0	800000000	800000000	0	0	0	0	20160307172322
1	124612	14永城建		10	0	1800000000	1800000000	0	0	0	0	20160307172322
1	124613	14长建投		10	0	1200000000	1200000000	0	0	0	0	20160307172322
1	124614	14桂农垦		10	0	700000000	700000000	0	0	0	0	20160307172322
1	124615	14昆高新		10	0	1500000000	1500000000	0	0	0	0	20160307172322
1	124616	14鄂交01		10	0	2480000000	2480000000	0	0	0	0	20160307172322
1	124617	14鄂交02		10	0	3020000000	3020000000	0	0	0	0	20160307172322
1	124618	14粤科债		10	0	1000000000	1000000000	0	0	0	0	20160307172322
1	124619	14中卫建		10	0	700000000	700000000	0	0	0	0	20160307172322
1	124620	14渝黔江		10	0	1000000000	1000000000	0	0	0	0	20160307172322
1	124621	14宣国资		10	0	1500000000	1500000000	0	0	0	0	20160307172322
1	124622	14钦临海		10	0	900000000	900000000	0	0	0	0	20160307172322
1	124623	14穗铁01		10	0	2000000000	2000000000	0	0	0	0	20160307172322
1	124624	14盛经01		10	0	800000000	800000000	0	0	0	0	20160307172322
1	124625	11宁宝源		10	0	400000000	400000000	0	0	0	0	20160307172322
1	124626	13渝豪02		10	0	300000000	300000000	0	0	0	0	20160307172322
1	124627	PR青州债		10	0	600000000	600000000	0	0	0	0	20160307172322
1	124628	14启东01		10	0	1000000000	1000000000	0	0	0	0	20160307172322
1	124629	14苏金灌		10	0	1000000000	1000000000	0	0	0	0	20160307172322
1	124630	14库城建		10	0	1200000000	1200000000	0	0	0	0	20160307172322
1	124631	14漕开发		10	0	790000000	790000000	0	0	0	0	20160307172322
1	124632	14合桃花		10	0	800000000	800000000	0	0	0	0	20160307172322
1	124633	14淄高新		10	0	1000000000	1000000000	0	0	0	0	20160307172322
1	124634	14牡国投		10	0	1800000000	1800000000	0	0	0	0	20160307172322
1	124635	14滕州01		10	0	800000000	800000000	0	0	0	0	20160307172322
1	124636	14防城港		10	0	1600000000	1600000000	0	0	0	0	20160307172322
1	124637	14融强02		10	0	1300000000	1300000000	0	0	0	0	20160307172322
1	124638	14信阳债		10	0	1200000000	1200000000	0	0	0	0	20160307172322
1	124639	14沭金源		10	0	1300000000	1300000000	0	0	0	0	20160307172322
1	124640	09吴国资		10	0	800000000	800000000	0	0	0	0	20160307172322
1	124641	14江宁开		10	0	1000000000	1000000000	0	0	0	0	20160307172322
1	124642	14鸠建投		10	0	1300000000	1300000000	0	0	0	0	20160307172322
1	124643	14冀高开		10	0	2000000000	2000000000	0	0	0	0	20160307172322
1	124644	14沈国资		10	0	1000000000	1000000000	0	0	0	0	20160307172322
1	124645	14临经开		10	0	1200000000	1200000000	0	0	0	0	20160307172322
1	124646	14宁经开		10	0	1200000000	1200000000	0	0	0	0	20160307172322
1	124647	14娄底债		10	0	1800000000	1800000000	0	0	0	0	20160307172322
1	124648	14郴州债		10	0	1700000000	1700000000	0	0	0	0	20160307172322
1	124649	14邳润城		10	0	1300000000	1300000000	0	0	0	0	20160307172322
1	124650	13海财02		10	0	700000000	700000000	0	0	0	0	20160307172322
1	124651	14杨农发		10	0	1100000000	1100000000	0	0	0	0	20160307172322
1	124652	14益交投		10	0	1400000000	1400000000	0	0	0	0	20160307172322
1	124653	14遂河投		10	0	1200000000	1200000000	0	0	0	0	20160307172322
1	124654	14庆经投		10	0	800000000	800000000	0	0	0	0	20160307172322
